l_pre_spe,dpt,rec_mon,dep_mon,taux
38-Médecin biologiste,34,9995.8,0.0,0.0
38-Médecin biologiste,35,10078.859999999997,0.0,0.0
38-Médecin biologiste,36,923.0799999999998,0.0,0.0
38-Médecin biologiste,37,2240.2499999999995,0.0,0.0
38-Médecin biologiste,38,19408.80999999999,0.0,0.0
38-Médecin biologiste,39,1950.3899999999994,0.0,0.0
38-Médecin biologiste,40,6146.780000000001,0.0,0.0
38-Médecin biologiste,41,2674.310000000001,0.0,0.0
38-Médecin biologiste,42,4015.5100000000007,0.0,0.0
38-Médecin biologiste,43,2194.96,0.0,0.0
38-Médecin biologiste,44,4679.049999999997,0.0,0.0
38-Médecin biologiste,45,5500.0199999999995,0.0,0.0
38-Médecin biologiste,46,173.54999999999998,0.0,0.0
38-Médecin biologiste,47,3030.2000000000003,0.0,0.0
38-Médecin biologiste,48,24.669999999999998,0.0,0.0
38-Médecin biologiste,49,2974.19,0.0,0.0
38-Médecin biologiste,50,1455.26,0.01,6.871624314555475e-06
38-Médecin biologiste,51,5582.509999999998,1.53,0.00027407026588398416
38-Médecin biologiste,52,2561.3299999999995,0.0,0.0
38-Médecin biologiste,53,1068.1,0.0,0.0
38-Médecin biologiste,54,13864.560000000005,-57.17999999999999,-0.004124184251068911
38-Médecin biologiste,55,2467.510000000001,45.74,0.01853690562550911
38-Médecin biologiste,56,2787.33,0.0,0.0
38-Médecin biologiste,57,7371.510000000001,0.0,0.0
38-Médecin biologiste,58,2513.41,0.0,0.0
38-Médecin biologiste,59,13855.559999999994,0.0,0.0
38-Médecin biologiste,60,5046.3899999999985,46.760000000000005,0.009266029775740682
38-Médecin biologiste,61,1009.7099999999997,0.0,0.0
38-Médecin biologiste,62,15113.880000000014,0.0,0.0
38-Médecin biologiste,63,3118.36,0.0,0.0
38-Médecin biologiste,64,10897.870000000008,0.0,0.0
38-Médecin biologiste,65,521.9499999999999,0.0,0.0
38-Médecin biologiste,66,2880.890000000001,0.0,0.0
38-Médecin biologiste,67,3267.19,0.0,0.0
38-Médecin biologiste,68,476.6499999999999,0.0,0.0
38-Médecin biologiste,69,6856.599999999999,0.0,0.0
38-Médecin biologiste,70,1479.0299999999997,0.0,0.0
38-Médecin biologiste,71,2288.4600000000014,0.0,0.0
38-Médecin biologiste,72,7680.779999999999,0.0,0.0
38-Médecin biologiste,73,2812.7700000000004,0.0,0.0
38-Médecin biologiste,74,5474.8099999999995,5.0,0.0009132737026490417
38-Médecin biologiste,75,31605.689999999995,566.9999999999999,0.01793980767387138
38-Médecin biologiste,76,12698.190000000006,34.14,0.002688572150834094
38-Médecin biologiste,77,6768.460000000005,85.2,0.012587796928695737
38-Médecin biologiste,78,6393.200000000001,17.2,0.002690358505912532
38-Médecin biologiste,79,2435.2999999999993,0.0,0.0
38-Médecin biologiste,80,1798.1,0.0,0.0
38-Médecin biologiste,81,4392.43,3.0,0.0006829932406435617
38-Médecin biologiste,82,1975.0199999999995,0.0,0.0
38-Médecin biologiste,83,7838.2999999999965,6.0,0.0007654721049207101
38-Médecin biologiste,84,4004.090000000001,14.0,0.0034964249055340906
38-Médecin biologiste,85,4695.079999999999,0.0,0.0
38-Médecin biologiste,86,3532.0899999999997,0.0,0.0
38-Médecin biologiste,87,3848.399999999999,0.0,0.0
38-Médecin biologiste,88,3096.9300000000003,0.0,0.0
38-Médecin biologiste,89,2124.7199999999993,0.0,0.0
38-Médecin biologiste,90,821.3899999999999,0.0,0.0
38-Médecin biologiste,91,4032.53,0.0,0.0
38-Médecin biologiste,92,19444.389999999992,1.26,6.480018144050806e-05
38-Médecin biologiste,93,11396.690000000004,158.78,0.013932115377359562
38-Médecin biologiste,94,12020.580000000002,10.8,0.0008984591425704915
38-Médecin biologiste,95,12647.849999999999,36.24,0.002865309123685054
38-Médecin biologiste,971,4450.170000000002,0.0,0.0
38-Médecin biologiste,972,892.8099999999996,0.0,0.0
38-Médecin biologiste,973,3121.880000000001,0.0,0.0
38-Médecin biologiste,974,6184.530000000003,0.0,0.0
42-Endocrinologie,01,49921.339999999946,7828.410000000003,0.1568149012025721
42-Endocrinologie,02,36059.209999999985,3030.250000000001,0.08403539622748259
42-Endocrinologie,03,16846.810000000005,946.7299999999999,0.056196395638105946
42-Endocrinologie,04,30701.829999999976,3667.64,0.11945998007284916
42-Endocrinologie,05,46844.46999999992,703.5899999999999,0.015019702432325546
42-Endocrinologie,06,111082.98000000001,18503.819999999996,0.16657655385190417
42-Endocrinologie,07,29264.95000000003,1968.3300000000004,0.06725895653332735
42-Endocrinologie,08,21690.47000000001,126.23,0.0058196064907768226
42-Endocrinologie,09,31459.469999999998,2947.5400000000004,0.09369325039487317
42-Endocrinologie,10,33041.43999999999,2332.700000000001,0.0705992232784044
42-Endocrinologie,11,41856.99999999997,1932.71,0.04617411663521039
42-Endocrinologie,12,48900.28999999993,1029.21,0.021047114444515597
42-Endocrinologie,13,188868.4800000003,24443.17,0.1294190009894714
42-Endocrinologie,14,61200.15999999996,7021.750000000002,0.11473417716555
42-Endocrinologie,15,24137.199999999993,1582.9300000000005,0.06558051472416025
42-Endocrinologie,16,30232.66000000002,3079.0099999999998,0.10184383378769839
42-Endocrinologie,17,28949.87,1119.3899999999999,0.03866649487545194
42-Endocrinologie,18,30840.300000000007,2567.2500000000005,0.08324335366387486
42-Endocrinologie,19,32140.03,918.04,0.02856375678554127
42-Endocrinologie,21,67838.43999999989,5986.060000000001,0.08823994183828536
42-Endocrinologie,22,17549.330000000005,3657.5700000000006,0.20841650364999686
42-Endocrinologie,23,12764.77,1267.98,0.099334339749169
42-Endocrinologie,24,32007.029999999984,1119.6200000000003,0.034980440234536
42-Endocrinologie,25,50292.88999999995,5269.960000000002,0.10478538815327589
42-Endocrinologie,26,52880.21999999996,3339.48,0.06315177962572778
42-Endocrinologie,27,24957.129999999994,3047.4700000000003,0.12210819112614316
42-Endocrinologie,28,45170.389999999934,6005.250000000002,0.13294660506584094
42-Endocrinologie,29,41282.329999999994,7266.910000000001,0.17602955065763007
42-Endocrinologie,2A,71703.65000000002,1020.8600000000002,0.014237211076423584
42-Endocrinologie,2B,54101.91000000001,766.9299999999998,0.014175654796660593
42-Endocrinologie,30,79663.34000000003,6329.61,0.07945448935482742
42-Endocrinologie,31,127277.53000000014,9195.750000000002,0.07224959503849573
42-Endocrinologie,32,25814.290000000005,1063.46,0.04119656205923153
42-Endocrinologie,33,98775.34999999986,7767.0199999999995,0.07863318125423004
42-Endocrinologie,34,124901.5200000001,8948.870000000008,0.07164740669288892
42-Endocrinologie,35,63921.22999999997,4282.190000000002,0.06699167084237904
42-Endocrinologie,36,21997.470000000005,971.5400000000001,0.04416598817954973
42-Endocrinologie,37,52088.14999999995,9894.869999999999,0.1899639361351864
42-Endocrinologie,38,108475.17999999989,13263.630000000001,0.12227340853456076
42-Endocrinologie,39,12682.799999999994,1890.66,0.14907275995836888
42-Endocrinologie,40,30788.319999999996,2529.5200000000004,0.08215842891070382
42-Endocrinologie,41,33556.00999999999,2571.82,0.0766426044097615
42-Endocrinologie,42,58543.87999999997,3040.6499999999996,0.05193796516390785
42-Endocrinologie,43,16491.950000000004,561.0300000000001,0.03401841504491585
42-Endocrinologie,44,75145.16999999997,5021.300000000001,0.06682132730553411
42-Endocrinologie,45,74178.45999999998,6567.200000000001,0.08853243920135309
42-Endocrinologie,46,26264.450000000004,421.76,0.016058207957905073
42-Endocrinologie,47,42619.929999999986,1672.7700000000002,0.03924853935705668
42-Endocrinologie,48,14785.5,482.41999999999996,0.0326279124818234
42-Endocrinologie,49,35616.61000000001,2268.7400000000007,0.0636989314816879
42-Endocrinologie,50,28176.549999999985,870.57,0.03089696928829117
42-Endocrinologie,51,48953.99999999995,911.9000000000001,0.01862769130203867
42-Endocrinologie,52,16484.930000000004,1470.19,0.08918387885177552
42-Endocrinologie,53,13581.83,501.54999999999995,0.03692801338258541
42-Endocrinologie,54,44708.539999999986,3446.8300000000004,0.07709556160858756
42-Endocrinologie,55,6574.75,546.28,0.08308756986957679
42-Endocrinologie,56,33467.24999999998,2721.6900000000005,0.08132398090670737
42-Endocrinologie,57,55814.10999999994,2433.69,0.0436034902285462
42-Endocrinologie,58,29706.420000000002,2117.310000000001,0.07127449218047818
42-Endocrinologie,59,164722.18999999994,23821.78999999998,0.1446179776993008
42-Endocrinologie,60,42484.57999999998,5098.71,0.1200131906682378
42-Endocrinologie,61,23325.469999999998,1592.61,0.06827772387866139
42-Endocrinologie,62,51290.62999999996,4638.860000000001,0.090442640302917
42-Endocrinologie,63,48006.29999999997,7057.300000000003,0.14700778856108485
42-Endocrinologie,64,92877.28999999983,8336.730000000001,0.08976069392205582
42-Endocrinologie,65,35848.78999999999,3639.210000000001,0.10151556021835051
42-Endocrinologie,66,68040.70999999988,3844.2000000000007,0.056498528601480025
42-Endocrinologie,67,76275.16999999998,8546.070000000002,0.11204262147170571
42-Endocrinologie,68,52401.08999999998,7099.46,0.13548305960811124
42-Endocrinologie,69,116831.98000000017,23111.490000000005,0.19781818300092124
42-Endocrinologie,70,26554.779999999984,5635.9000000000015,0.21223674231155387
42-Endocrinologie,71,30225.459999999992,3420.5300000000007,0.1131671776045758
42-Endocrinologie,72,32859.88999999999,2940.25,0.08947838839387474
42-Endocrinologie,73,29533.449999999983,2909.9,0.09852895614972182
42-Endocrinologie,74,75482.96999999988,6179.310000000004,0.08186363096205691
42-Endocrinologie,75,145508.40999999986,46182.63999999999,0.31738811522990346
42-Endocrinologie,76,75639.07999999987,7422.930000000004,0.09813617510948067
42-Endocrinologie,77,81295.04999999997,15357.919999999998,0.18891580729700028
42-Endocrinologie,78,83591.6099999999,18259.469999999983,0.21843663496850946
42-Endocrinologie,79,10272.869999999997,753.62,0.07336021968544333
42-Endocrinologie,80,38154.48999999994,4377.41,0.11472856798767345
42-Endocrinologie,81,67668.61999999997,3253.370000000001,0.048077971739338005
42-Endocrinologie,82,49795.59,1254.8799999999999,0.025200625195925985
42-Endocrinologie,83,95922.97999999984,13230.280000000004,0.1379260736061372
42-Endocrinologie,84,61677.369999999966,5790.870000000001,0.09388970379249316
42-Endocrinologie,85,33446.680000000015,3929.96,0.11749925553149067
42-Endocrinologie,86,43707.099999999984,4001.6000000000004,0.09155491899485442
42-Endocrinologie,87,35267.079999999965,2504.1300000000006,0.07100474436783548
42-Endocrinologie,88,10835.94,799.3199999999999,0.07376563546863492
42-Endocrinologie,89,14593.72,1841.0500000000004,0.12615357838851235
42-Endocrinologie,90,22253.750000000015,1839.7600000000002,0.08267190922878162
42-Endocrinologie,91,87790.20999999985,12883.879999999997,0.14675759404152264
42-Endocrinologie,92,101489.77999999997,21689.929999999982,0.21371541055660961
42-Endocrinologie,93,101888.48999999999,12521.719999999998,0.12289631537379736
42-Endocrinologie,94,97887.67999999998,19368.549999999996,0.19786504287362822
42-Endocrinologie,95,93150.40999999987,14760.64,0.15846027945556032
42-Endocrinologie,971,93599.17,7899.769999999991,0.08440000055556039
42-Endocrinologie,972,68422.08999999994,646.3,0.009445779864368372
42-Endocrinologie,973,30279.549999999967,313.41,0.010350550123763411
42-Endocrinologie,974,101208.31999999998,5960.670000000003,0.058895059220427766
42-Endocrinologie,976,850.2999999999998,19.8,0.023285899094437262
80-Santé publique et Médecine Sociale,06,552.0,494.0,0.894927536231884
80-Santé publique et Médecine Sociale,33,83.72,0.0,0.0
80-Santé publique et Médecine Sociale,38,1063.19,2538.06,2.3872120693385
80-Santé publique et Médecine Sociale,75,77.0,243.0,3.155844155844156
80-Santé publique et Médecine Sociale,76,1.0,49.02,49.02
80-Santé publique et Médecine Sociale,78,92.0,228.0,2.4782608695652173
80-Santé publique et Médecine Sociale,91,884.83,2160.0,2.4411468869726387
80-Santé publique et Médecine Sociale,92,241.0,605.0,2.5103734439834025
99-Spécialité Inconnue,01,504375.50999999954,8053.190000000003,0.015966655478573913
99-Spécialité Inconnue,02,570839.8399999997,3437.629999999996,0.0060220569047878605
99-Spécialité Inconnue,03,384467.19000000024,2689.200000000002,0.006994615067153065
99-Spécialité Inconnue,04,404671.2999999994,7648.679999999999,0.018900969750016892
99-Spécialité Inconnue,05,290338.12,8972.820000000007,0.03090472584171864
99-Spécialité Inconnue,06,965316.3500000017,30118.769999999986,0.03120093221253316
99-Spécialité Inconnue,07,397592.22000000003,4831.280000000005,0.012151344410109446
99-Spécialité Inconnue,08,386825.1999999998,2143.249999999999,0.0055406162783603555
99-Spécialité Inconnue,09,268259.7499999996,3058.940000000002,0.011402903342748983
99-Spécialité Inconnue,10,361398.5999999994,2984.900000000004,0.008259301502551502
99-Spécialité Inconnue,11,404753.37999999954,3488.5600000000027,0.008618976819909464
99-Spécialité Inconnue,12,363870.72999999975,3505.890000000005,0.009634987678179026
99-Spécialité Inconnue,13,1322818.5400000107,22076.559999999976,0.01668903128618064
99-Spécialité Inconnue,14,492011.83000000095,8632.980000000003,0.017546285421633025
99-Spécialité Inconnue,15,247342.86,1071.7199999999998,0.004332932836630093
99-Spécialité Inconnue,16,338055.9299999995,1973.429999999999,0.005837584331089834
99-Spécialité Inconnue,17,485270.68999999994,9898.320000000002,0.02039752287532553
99-Spécialité Inconnue,18,335770.83999999904,1444.639999999999,0.004302458188447821
99-Spécialité Inconnue,19,304214.4599999998,2604.5800000000013,0.00856165745704528
99-Spécialité Inconnue,21,459372.93000000063,4778.700000000008,0.010402659120553754
99-Spécialité Inconnue,22,449750.07999999955,5095.250000000007,0.011329069691327263
99-Spécialité Inconnue,23,247862.70000000016,4240.180000000003,0.017106970915752955
99-Spécialité Inconnue,24,431689.040000001,1289.1499999999996,0.0029862930965307726
99-Spécialité Inconnue,25,521422.7199999996,4255.650000000002,0.008161612136885798
99-Spécialité Inconnue,26,531677.5400000005,4210.490000000003,0.007919254967964228
99-Spécialité Inconnue,27,504348.5000000007,11245.460000000012,0.02229700296521155
99-Spécialité Inconnue,28,477484.49000000005,14139.490000000005,0.02961245924448772
99-Spécialité Inconnue,29,581777.020000001,3613.320000000006,0.0062108331470363
99-Spécialité Inconnue,2A,378102.57999999967,5946.530000000005,0.01572729284206421
99-Spécialité Inconnue,2B,368272.0300000002,5754.510000000003,0.015625704727019317
99-Spécialité Inconnue,30,689565.4300000018,14647.80000000001,0.02124207415676272
99-Spécialité Inconnue,31,793426.6000000015,6769.380000000014,0.008531828905156446
99-Spécialité Inconnue,32,256575.4699999999,1338.8499999999997,0.005218152771969979
99-Spécialité Inconnue,33,803780.800000004,10296.590000000004,0.012810196511287595
99-Spécialité Inconnue,34,805678.9200000006,10390.450000000012,0.012896514656235519
99-Spécialité Inconnue,35,575577.4900000015,3827.4999999999964,0.006649843099319236
99-Spécialité Inconnue,36,341574.7499999999,1982.6699999999987,0.0058044981369378135
99-Spécialité Inconnue,37,524904.65,7956.980000000005,0.01515890552693714
99-Spécialité Inconnue,38,854374.9900000023,22150.75999999999,0.02592627389525989
99-Spécialité Inconnue,39,340439.05999999994,7292.670000000008,0.021421366866657455
99-Spécialité Inconnue,40,360648.3499999994,4371.090000000001,0.012120088723544717
99-Spécialité Inconnue,41,369878.2899999994,4231.730000000006,0.011440871536418136
99-Spécialité Inconnue,42,629588.0800000028,5563.710000000006,0.008837063751270484
99-Spécialité Inconnue,43,360080.28,5728.5000000000055,0.015908952303636304
99-Spécialité Inconnue,44,649072.4900000013,8829.300000000014,0.013602949032703569
99-Spécialité Inconnue,45,507465.4999999995,10823.55,0.021328642045616915
99-Spécialité Inconnue,46,265913.50999999966,1287.7599999999989,0.004842777638488546
99-Spécialité Inconnue,47,384870.10999999935,4597.310000000004,0.011945094930858652
99-Spécialité Inconnue,48,220760.47999999998,2268.0300000000025,0.010273713845884021
99-Spécialité Inconnue,49,454864.3699999997,4073.580000000003,0.008955592630831925
99-Spécialité Inconnue,50,422802.4699999997,2449.159999999999,0.005792681390910514
99-Spécialité Inconnue,51,507420.42000000254,4968.180000000004,0.009791052555590844
99-Spécialité Inconnue,52,284200.4900000003,1684.059999999999,0.005925605546985501
99-Spécialité Inconnue,53,344571.2299999998,3158.7200000000034,0.009167103126979015
99-Spécialité Inconnue,54,666991.1900000027,5791.920000000011,0.00868365292800942
99-Spécialité Inconnue,55,330490.94000000006,2364.9500000000016,0.007155869386313589
99-Spécialité Inconnue,56,509021.5499999994,3828.340000000004,0.007520978237561864
99-Spécialité Inconnue,57,840211.0000000026,13832.45000000001,0.01646306701530921
99-Spécialité Inconnue,58,334809.6300000003,2077.95,0.006206362702291442
99-Spécialité Inconnue,59,2097633.680000018,30052.57999999994,0.014326896200484197
99-Spécialité Inconnue,60,613073.2399999996,16852.370000000006,0.027488347069266988
99-Spécialité Inconnue,61,374962.21000000084,7802.9100000000035,0.02080985707866397
99-Spécialité Inconnue,62,1302348.4700000014,13220.470000000023,0.010151253911328362
99-Spécialité Inconnue,63,497034.510000001,5291.020000000015,0.01064517632789724
99-Spécialité Inconnue,64,721308.3300000005,12782.379999999997,0.017721104094278222
99-Spécialité Inconnue,65,343598.9899999988,1837.5299999999993,0.005347891156490319
99-Spécialité Inconnue,66,492661.43000000116,5515.450000000005,0.011195213719084914
