CODGEO,REG,DEP,ARR,CV,ZE2010,EPCI,LIBGEO,MENFIS10,PMENFIS10,MENIMP10,QUAR1UC10,QUAR2UC10,QUAR3UC10,DEC1UC10,DEC2UC10,DEC3UC10,DEC4UC10,DEC5UC10,DEC6UC10,DEC7UC10,DEC8UC10,DEC9UC10,RDUC10,PTSA10,PPEN10,PBEN10,PAUT10
56210,53,56,562,5612,5315,245614417,Saint-Caradec-Tregomel,217,513.5,,,15305,,,,,,15305,,,,,,,,,
56211,53,56,563,5632,5318,245600416,Saint-Congard,321,754.0,,,16170,,,,,,16170,,,,,,,,,
56212,53,56,563,5631,5311,200027027,Saint-Dolay,992,2355.0,47.0,11941,16731,21387,7825,10713,13040,14868,16731,18302,20379,23018,28079,3.6,62.3,29.0,5.9,2.8
56213,53,56,562,5626,5317,245614433,Saint-Gerand,428,1065.5,,,18630,,,,,,18630,,,,,,,,,
56214,53,56,563,5635,5318,200000537,Saint-Gildas-de-Rhuys,930,1801.5,,,22898,,,,,,22898,,,,,,,,,
56215,53,56,562,5626,5304,245614433,Saint-Gonnery,437,1100.0,,,18323,,,,,,18323,,,,,,,,,
56216,53,56,563,5601,5311,243500741,Saint-Gorgon,156,353.0,,,16212,,,,,,16212,,,,,,,,,
56218,53,56,563,5632,5318,245614383,Saint-Grave,302,717.0,,,15774,,,,,,15774,,,,,,,,,
56219,53,56,563,5619,5318,245600416,Saint-Guyomard,464,1155.5,,,18052,,,,,,18052,,,,,,,,,
56220,53,56,561,5628,5315,245600440,Sainte-Helene,478,1149.5,,,18950,,,,,,18950,,,,,,,,,
56221,53,56,563,5601,5311,243500741,Saint-Jacut-les-Pins,626,1521.5,,,16291,,,,,,16291,,,,,,,,,
56222,53,56,562,5634,5318,245600143,Saint-Jean-Brevelay,1064,2668.5,51.9,12835,16940,21646,8327,11475,13534,15409,16940,18494,20480,23301,27667,3.3,63.5,25.8,7.2,3.5
56223,53,56,563,5601,5311,243500741,Saint-Jean-la-Poterie,642,1588.0,,,17534,,,,,,17534,,,,,,,,,
56224,53,56,563,5632,5318,245600416,Saint-Laurent-sur-Oust,150,367.0,,,17175,,,,,,17175,,,,,,,,,
56225,53,56,563,5620,5312,245600424,Saint-Lery,69,199.0,,,17827,,,,,,17827,,,,,,,,,
56226,53,56,563,5613,5312,245600432,Saint-Malo-de-Beignon,186,478.5,,,17514,,,,,,17514,,,,,,,,,
56227,53,56,563,5636,5316,245614425,Saint-Malo-des-Trois-Fontaines,242,585.5,,,13665,,,,,,13665,,,,,,,,,
56228,53,56,563,5619,5318,245600416,Saint-Marcel,433,1063.0,,,17096,,,,,,17096,,,,,,,,,
56229,53,56,563,5608,5318,245600150,Saint-Martin-sur-Oust,593,1312.0,,,16491,,,,,,16491,,,,,,,,,
56230,53,56,563,5619,5311,245600416,Saint-Nicolas-du-Tertre,198,439.0,,,16216,,,,,,16216,,,,,,,,,
56231,53,56,563,5606,5318,245600366,Saint-Nolff,1453,3869.0,65.6,15278,20635,27299,10272,13896,16287,18536,20635,23063,25544,29605,36778,3.6,62.7,25.9,6.0,5.3
56232,53,56,563,5601,5311,243500741,Saint-Perreux,450,1182.5,,,19385,,,,,,19385,,,,,,,,,
56233,53,56,561,5602,5318,245614458,Saint-Philibert,755,1680.0,,,20226,,,,,,20226,,,,,,,,,
56234,53,56,561,5630,5318,ZZZZZZZZZ,Saint-Pierre-Quiberon,1212,2459.0,61.7,14567,19595,27728,10324,13285,15568,17533,19595,22301,25304,30069,37728,3.7,35.5,47.9,8.0,8.6
56236,53,56,562,5615,5316,245614367,Saint-Servant,352,818.0,,,16240.5,,,,,,16240.5,,,,,,,,,
56237,53,56,562,5626,5317,245614433,Saint-Thuriau,772,1988.5,,,19391,,,,,,19391,,,,,,,,,
56238,53,56,562,5612,5317,245614417,Saint-Tugdual,201,412.0,,,13904,,,,,,13904,,,,,,,,,
56239,53,56,563,5601,5311,243500741,Saint-Vincent-sur-Oust,576,1391.5,,,17698,,,,,,17698,,,,,,,,,
56240,53,56,563,5635,5318,200000537,Sarzeau,3848,8018.5,64.0,14642,20909,30026,9601,13269,15720,18257,20909,23741,27733,32980,41381,4.3,35.9,48.3,7.3,8.6
56241,53,56,561,5622,5318,245600465,Sauzon,430,943.5,,,18328,,,,,,18328,,,,,,,,,
56242,53,56,562,5605,5317,245614433,Seglien,291,727.5,,,14317,,,,,,14317,,,,,,,,,
56243,53,56,563,5637,5318,245600366,Sene,3890,8872.0,66.2,15509,21382,29259,10724,14090,16711,18979,21382,24090,27303,31473,38993,3.6,53.6,29.0,11.5,5.9
56244,53,56,563,5619,5318,245600416,Serent,1215,2956.5,49.2,12118,16291,21695,8589,10957,12991,14780,16291,18465,20301,23014,27995,3.3,58.2,28.6,8.0,5.2
56245,53,56,562,5605,5317,245614433,Silfiac,185,399.0,,,13210,,,,,,13210,,,,,,,,,
56246,53,56,562,5626,5317,245614433,Le Sourn,856,2117.5,,,19059,,,,,,19059,,,,,,,,,
56247,53,56,563,5606,5318,245600366,Sulniac,1243,3320.0,52.9,13278,17957,23385,8936,11920,14434,16404.5,17957,19956,21891,25466,31295,3.5,71.2,20.1,5.3,3.4
56248,53,56,563,5637,5318,245600366,Surzur,1503,3935.5,57.9,13731,19163,25570,9342,12561,14997,17238,19163,21390,24267,28056,33660,3.6,60.4,26.4,7.2,6.0
56249,53,56,563,5623,5316,245614342,Taupont,908,2304.0,51.4,13116,17861,23473,8827,11894,14157,16018,17861,19373,21865,25449,30073,3.4,64.8,24.3,6.0,4.9
56250,53,56,563,5631,5311,243500741,Thehillac,225,544.5,,,17512,,,,,,17512,,,,,,,,,
56251,53,56,563,5637,5318,245600366,Theix,2687,7003.5,67.4,15386,20570,26773,11127,14292,16660,18656,20570,22713,25440,28897,35071,3.2,63.5,25.2,6.4,4.9
56252,53,56,563,5635,5318,200000537,Le Tour-du-Parc,513,1196.0,,,20361,,,,,,20361,,,,,,,,,
56253,53,56,563,5608,5311,245600150,Treal,300,673.0,,,16669,,,,,,16669,,,,,,,,,
56254,53,56,563,5606,5318,245600366,Tredion,468,1124.0,,,16844,,,,,,16844,,,,,,,,,
56255,53,56,563,5606,5318,245600366,Trefflean,754,2014.0,,,18644,,,,,,18644,,,,,,,,,
56256,53,56,563,5620,5316,245600424,Trehorenteuc,62,108.0,,,16118,,,,,,16118,,,,,,,,,
56257,53,56,563,5636,5316,245614425,La Trinite-Porhoet,319,680.5,,,15315,,,,,,15315,,,,,,,,,
56258,53,56,561,5630,5318,245614359,La Trinite-sur-Mer,864,1692.0,,,22902,,,,,,22902,,,,,,,,,
56259,53,56,563,5637,5318,245600366,La Trinite-Surzur,476,1235.0,,,17879,,,,,,17879,,,,,,,,,
56260,53,56,563,5699,5318,245600366,Vannes,25011,49157.0,58.5,12259,19356.5,28258,5884,10436,13834,16629,19356.5,22303,25947,30912,40507,6.9,53.4,32.3,6.9,7.4
56261,53,56,563,5606,5318,245614383,La Vraie-Croix,521,1380.0,,,17497,,,,,,17497,,,,,,,,,
56262,53,56,561,5602,5318,245600366,Bono,1013,2237.0,63.0,15282,20761,28850,11090,14193,16385,18899,20761,23459,26733,31023,38355,3.5,50.4,33.8,7.2,8.6
56263,53,56,561,5602,5318,245614441,Sainte-Anne-d'Auray,930,2332.5,52.4,13449,18361,24169,9180,12395,14497,16331,18361,20428,22564,25830,31665,3.5,60.6,27.5,6.7,5.3
56264,53,56,562,5612,5315,245614417,Kernascleden,177,415.5,,,13386,,,,,,13386,,,,,,,,,
57001,41,57,577,5721,4107,245701354,Aboncourt,128,382.0,,,17396,,,,,,17396,,,,,,,,,
57002,41,57,572,5706,4103,245701206,Aboncourt-sur-Seille,,,,,,,,,,,,,,,,,,,,
57003,41,57,575,5716,4109,245701230,Abreschviller,569,1331.0,,,18397,,,,,,18397,,,,,,,,,
57004,41,57,572,5706,4108,245701206,Achain,,,,,,,,,,,,,,,,,,,,
57006,41,57,576,5726,4110,245700919,Achen,395,1035.5,,,18435,,,,,,18435,,,,,,,,,
57007,41,57,571,5709,4107,245700133,Adaincourt,,,,,,,,,,,,,,,,,,,,
57008,41,57,571,5709,4108,245700133,Adelange,90,229.0,,,16456,,,,,,16456,,,,,,,,,
57009,41,57,572,5707,4103,245701206,Ajoncourt,,,,,,,,,,,,,,,,,,,,
57010,41,57,572,5707,4107,245701206,Alaincourt-la-Cote,,,,,,,,,,,,,,,,,,,,
57011,41,57,572,5701,4108,245701206,Albestroff,221,549.0,,,17796,,,,,,17796,,,,,,,,,
57012,41,57,578,5744,4111,245701222,Algrange,2761,6023.0,36.9,10985,16071,22693,5608,9756,12198,14037,16071,18094,21078,24528,30856,5.5,67.5,26.9,2.0,3.6
57013,41,57,573,5751,4110,245700372,Alsting,1081,2647.5,63.9,15257,21168,29700,10790,14136,16312,18299,21168,23676.5,27144,32676,44315,4.1,75.7,18.8,1.7,3.9
57014,41,57,573,5714,4108,245701172,Altrippe,141,410.0,,,18078,,,,,,18078,,,,,,,,,
57015,41,57,573,5727,4108,245701388,Altviller,215,579.0,,,21116,,,,,,21116,,,,,,,,,
57016,41,57,571,5704,4107,245701412,Alzing,171,441.0,,,19891,,,,,,19891,,,,,,,,,
57017,41,57,574,5748,4107,245700240,Amanvillers,774,2099.5,62.7,15286,20553,27135,10752,13688,16441,18415,20553,22847,25585,28970,35038,3.3,71.8,20.2,3.8,4.2
57018,41,57,572,5706,4107,245701206,Amelecourt,54,145.5,,,17278,,,,,,17278,,,,,,,,,
57019,41,57,574,5742,4107,245701271,Amneville,4168,10008.5,51.1,12339,17658,23819,7561,10953,13457,15573,17658,19813,22259,25694,31612,4.2,70.3,23.7,2.8,3.1
57020,41,57,574,5723,4107,245701396,Ancerville,103,267.5,,,18425,,,,,,18425,,,,,,,,,
57021,41,57,574,5713,4107,245701370,Ancy-sur-Moselle,600,1446.0,,,22930,,,,,,22930,,,,,,,,,
57022,41,57,578,5711,4111,245701362,Angevillers,489,1200.0,,,19629,,,,,,19629,,,,,,,,,
57024,41,57,574,5735,4107,245700497,Antilly,,,,,,,,,,,,,,,,,,,,
57025,41,57,571,5704,4107,245701412,Anzeling,180,508.5,,,18240,,,,,,18240,,,,,,,,,
57026,41,57,577,5731,4111,245701347,Apach,405,944.5,,,20886,,,,,,20886,,,,,,,,,
57027,41,57,571,5709,4107,245700133,Arraincourt,,,,,,,,,,,,,,,,,,,,
57028,41,57,574,5735,4107,245700497,Argancy,492,1323.0,,,23327,,,,,,23327,,,,,,,,,
57029,41,57,571,5709,4107,245700133,Arriance,88,227.0,,,19569,,,,,,19569,,,,,,,,,
57030,41,57,574,5713,4107,245701370,Arry,190,540.5,,,20745,,,,,,20745,,,,,,,,,
57031,41,57,574,5723,4107,245700240,Ars-Laquenexy,312,878.5,,,26301,,,,,,26301,,,,,,,,,
57032,41,57,574,5713,4107,245700240,Ars-sur-Moselle,2077,4700.0,56.0,12139,17414,23342,7324,10885,13284,15244.5,17414,19698,21966,25225,30627,4.2,68.2,26.1,2.9,2.8
57033,41,57,575,5724,4109,245700950,Arzviller,212,567.5,,,19257,,,,,,19257,,,,,,,,,
57034,41,57,575,5716,4109,245701230,Aspach,,,,,,,,,,,,,,,,,,,,
57035,41,57,575,5725,4108,245701305,Assenoncourt,48,115.0,,,15940,,,,,,15940,,,,,,,,,
57036,41,57,572,5706,4103,245701206,Attilloncourt,,,,,,,,,,,,,,,,,,,,
57037,41,57,574,5723,4107,245701396,Aube,104,262.0,,,19057.5,,,,,,19057.5,,,,,,,,,
57038,41,57,578,5711,4101,245701404,Audun-le-Tiche,2560,5266.5,27.9,12366,19194,27152,5817,10573,13745,16155,19194,21912,25209,29465,37248,6.4,74.3,20.3,2.3,3.1
57039,41,57,574,5720,4107,245700240,Augny,688,1807.0,67.7,16039,22815,30990,10805,14770,17340,20199,22815,25916,29455,33333,40837,3.8,67.9,20.7,7.2,4.1
57040,41,57,572,5707,4107,245701206,Aulnois-sur-Seille,95,254.0,,,19979,,,,,,19979,,,,,,,,,
57041,41,57,578,5711,4111,245701404,Aumetz,958,2162.5,33.7,11800,17435,24916,7783,10767.5,13009,15238.5,17435,19882,23330,27566,34790,4.5,68.6,22.2,3.9,5.3
57042,41,57,575,5725,4109,245701305,Avricourt,290,677.0,,,14681.5,,,,,,14681.5,,,,,,,,,
57043,41,57,574,5735,4107,245700497,Ay-sur-Moselle,588,1552.5,,,21441,,,,,,21441,,,,,,,,,
57044,41,57,575,5725,4109,245701305,Azoudange,,,,,,,,,,,,,,,,,,,,
57045,41,57,572,5707,4107,245701206,Bacourt,,,,,,,,,,,,,,,,,,,,
57046,41,57,576,5702,4110,200023026,Baerenthal,348,757.0,,,18689,,,,,,18689,,,,,,,,,
57047,41,57,571,5709,4108,245700133,Bambiderstroff,408,1053.5,,,19143,,,,,,19143,,,,,,,,,
57048,41,57,571,5703,4107,200011625,Bannay,,,,,,,,,,,,,,,,,,,,
57049,41,57,574,5737,4107,245700240,Le Ban-Saint-Martin,1809,4012.0,66.5,14627,20689,31435,9675,13168,15640,18463,20689,23765,27833,33795,44758,4.6,63.6,18.2,5.3,12.9
57050,41,57,575,5729,4109,245701230,Barchain,,,,,,,,,,,,,,,,,,,,
57051,41,57,573,5714,4108,245701172,Baronville,152,408.0,,,16699,,,,,,16699,,,,,,,,,
57052,41,57,573,5741,4108,245700398,Barst,213,553.5,,,20978,,,,,,20978,,,,,,,,,
57053,41,57,572,5708,4108,245701206,Bassing,,,,,,,,,,,,,,,,,,,,
57054,41,57,572,5707,4107,245701206,Baudrecourt,76,186.0,,,19633,,,,,,19633,,,,,,,,,
57055,41,57,574,5723,4107,200000164,Bazoncourt,186,528.5,,,21890,,,,,,21890,,,,,,,,,
57056,41,57,575,5729,4109,245701149,Bebing,72,166.5,,,19202,,,,,,19202,,,,,,,,,
57057,41,57,574,5723,4107,245701396,Bechy,197,510.0,,,19538,,,,,,19538,,,,,,,,,
57058,41,57,573,5747,4108,245700372,Behren-les-Forbach,2967,7929.0,29.8,6534,10826,15643,2795,5603,7313,9188,10826,12696,14457,17244,22556,8.1,59.3,37.3,1.5,2.0
57059,41,57,572,5706,4108,245701206,Bellange,,,,,,,,,,,,,,,,,,,,
57060,41,57,572,5701,4108,245701206,Benestroff,218,552.0,,,17621,,,,,,17621,,,,,,,,,
57061,41,57,573,5741,4108,245700398,Bening-les-Saint-Avold,506,1206.5,,,18319,,,,,,18319,,,,,,,,,
57062,41,57,577,5705,4111,245700695,Berg-sur-Moselle,154,424.0,,,23939.5,,,,,,23939.5,,,,,,,,,
57063,41,57,573,5714,4108,245701172,Berig-Vintrange,92,227.0,,,17547,,,,,,17547,,,,,,,,,
57064,41,57,575,5724,4109,245700950,Berling,112,297.0,,,20170,,,,,,20170,,,,,,,,,
57065,41,57,572,5701,4108,245701206,Bermering,86,244.0,,,15959,,,,,,15959,,,,,,,,,
57066,41,57,575,5710,4109,245701180,Berthelming,213,521.0,,,18123,,,,,,18123,,,,,,,,,
57067,41,57,577,5721,4111,245701354,Bertrange,997,2671.0,56.0,16635,23231,31568,11450,15397,17663,20633,23231,26065,29962,33765,41848,3.7,71.8,20.5,3.6,4.0
57069,41,57,571,5704,4108,245701420,Berviller-en-Moselle,191,497.0,,,19721,,,,,,19721,,,,,,,,,
57070,41,57,571,5703,4107,200011625,Bettange,75,204.0,,,18952,,,,,,18952,,,,,,,,,
57071,41,57,575,5710,4109,245701180,Bettborn,160,431.0,,,18050,,,,,,18050,,,,,,,,,
57072,41,57,577,5721,4107,245701354,Bettelainville,231,622.5,,,19594,,,,,,19594,,,,,,,,,
57073,41,57,573,5741,4108,245700398,Betting,346,870.0,,,20974,,,,,,20974,,,,,,,,,
57074,41,57,576,5726,4110,245700919,Bettviller,328,876.5,,,19043,,,,,,19043,,,,,,,,,
57075,41,57,574,5723,4107,245701321,Beux,92,263.5,,,20593,,,,,,20593,,,,,,,,,
57076,41,57,577,5705,4111,245700695,Beyren-les-Sierck,169,474.0,,,20275,,,,,,20275,,,,,,,,,
57077,41,57,572,5734,4103,245701206,Bezange-la-Petite,,,,,,,,,,,,,,,,,,,,
57079,41,57,571,5704,4107,245701412,Bibiche,167,434.0,,,17670,,,,,,17670,,,,,,,,,
57080,41,57,575,5710,4109,245701180,Bickenholtz,,,,,,,,,,,,,,,,,,,,
57081,41,57,572,5708,4108,245701206,Bidestroff,47,129.0,,,19106,,,,,,19106,,,,,,,,,
57082,41,57,573,5714,4108,245701172,Biding,119,311.0,,,19596,,,,,,19596,,,,,,,,,
57083,41,57,576,5726,4110,245700919,Bining,464,1182.5,,,18916,,,,,,18916,,,,,,,,,
57084,41,57,572,5706,4103,245701206,Bioncourt,115,320.0,,,20567,,,,,,20567,,,,,,,,,
57085,41,57,571,5703,4107,200011625,Bionville-sur-Nied,137,363.0,,,19521,,,,,,19521,,,,,,,,,
57086,41,57,575,5710,4109,245701180,Belles-Forets,96,250.0,,,16790,,,,,,16790,,,,,,,,,
57087,41,57,571,5703,4108,245701164,Bisten-en-Lorraine,109,255.5,,,20097,,,,,,20097,,,,,,,,,
57088,41,57,573,5714,4108,245701172,Bistroff,139,328.5,,,17268,,,,,,17268,,,,,,,,,
57089,41,57,576,5702,4110,200023026,Bitche,1949,4558.5,46.0,9622,15835,22521,5644,8422,10959,13255,15835,18137,21011,24113,30453,5.4,59.6,29.2,5.6,5.7
57090,41,57,572,5708,4108,245701206,Blanche-Eglise,,,,,,,,,,,,,,,,,,,,
57091,41,57,576,5750,4110,245700216,Bliesbruck,399,979.5,,,19825,,,,,,19825,,,,,,,,,
57092,41,57,576,5750,4110,245700216,Blies-Ebersing,238,595.0,,,20711,,,,,,20711,,,,,,,,,
57093,41,57,576,5750,4110,245700216,Blies-Guersviller,246,611.0,,,23167,,,,,,23167,,,,,,,,,
57095,41,57,571,5703,4108,245700133,Boucheporn,235,592.0,,,19593,,,,,,19593,,,,,,,,,
57096,41,57,578,5711,4111,245701404,Boulange,827,2220.0,36.2,12394,17570,24747,7115,10855,13344.5,15153,17570,20206,23232,27092,32373,4.6,72.3,22.2,2.6,3.0
57097,41,57,571,5703,4107,200011625,Boulay-Moselle,2026,4991.0,52.4,10916,17040.5,23523,5722,9425,12521,14634,17040.5,19433,22050,25442,30850,5.4,68.5,24.4,3.5,3.6
57098,41,57,572,5708,4108,245701206,Bourgaltroff,95,276.0,,,16505,,,,,,16505,,,,,,,,,
57099,41,57,572,5734,4108,245701206,Bourdonnay,111,260.0,,,14780,,,,,,14780,,,,,,,,,
57100,41,57,575,5724,4109,245700950,Bourscheid,,,,,,,,,,,,,,,,,,,,
57101,41,57,573,5747,4108,245700372,Bousbach,441,1138.5,,,21025,,,,,,21025,,,,,,,,,
57102,41,57,577,5721,4107,245701354,Bousse,1174,3001.5,62.7,16996,22192,29936,11745,15755,17932,20274,22192,24953,27767,32002,38773,3.3,71.5,21.9,3.2,3.4
57103,41,57,576,5736,4110,200023026,Bousseviller,56,139.0,,,17940,,,,,,17940,,,,,,,,,
57104,41,57,577,5705,4111,245700695,Boust,421,1104.0,,,23139,,,,,,23139,,,,,,,,,
57105,41,57,573,5714,4108,245701172,Boustroff,57,156.0,,,18854,,,,,,18854,,,,,,,,,
57106,41,57,571,5704,4107,245701412,Bouzonville,1595,3919.0,47.1,9189,15211,22854,4478,7942,10411,12895,15211,18103,21057,24617,30890,6.9,65.6,25.5,5.5,3.4
57107,41,57,572,5707,4107,245701206,Brehain,,,,,,,,,,,,,,,,,,,,
57108,41,57,576,5736,4110,200023026,Breidenbach,150,353.0,,,16599,,,,,,16599,,,,,,,,,
57109,41,57,577,5705,4111,245700695,Breistroff-la-Grande,216,557.5,,,22121,,,,,,22121,,,,,,,,,
57110,41,57,571,5704,4107,245701412,Brettnach,188,477.0,,,17770,,,,,,17770,,,,,,,,,
57111,41,57,574,5748,4107,245701271,Bronvaux,217,547.0,,,21503,,,,,,21503,,,,,,,,,
57112,41,57,571,5703,4107,200011625,Brouck,,,,,,,,,,,,,,,,,,,,
57113,41,57,575,5729,4109,245701198,Brouderdorff,341,948.0,,,20496,,,,,,20496,,,,,,,,,
57114,41,57,575,5724,4109,245700950,Brouviller,157,450.0,,,19007,,,,,,19007,,,,,,,,,
57115,41,57,573,5714,4107,245701172,Brulange,,,,,,,,,,,,,,,,,,,,
57116,41,57,574,5733,4107,245701321,Buchy,,,,,,,,,,,,,,,,,,,,
57117,41,57,577,5721,4111,245701354,Buding,210,581.0,,,20587,,,,,,20587,,,,,,,,,
57118,41,57,577,5721,4111,245701354,Budling,66,177.0,,,18787,,,,,,18787,,,,,,,,,
57119,41,57,575,5729,4109,245701149,Buhl-Lorraine,475,1236.5,,,20041,,,,,,20041,,,,,,,,,
57120,41,57,572,5706,4103,245701206,Burlioncourt,59,159.0,,,14298,,,,,,14298,,,,,,,,,
57121,41,57,574,5735,4107,245701289,Burtoncourt,72,194.0,,,19316,,,,,,19316,,,,,,,,,
57122,41,57,573,5741,4108,245700398,Cappel,281,711.0,,,18262,,,,,,18262,,,,,,,,,
57123,41,57,573,5749,4108,245701388,Carling,1424,3498.0,55.5,11469,17388,23440,7335,10029,12615,15198,17388,19558,22005,25014,29784,4.1,64.4,28.5,3.5,3.6
57124,41,57,577,5705,4111,245700695,Cattenom,1030,2580.5,48.5,14543,20668,28633,9549,13232,15729,18165,20668,23545,26851,30636,39030,4.1,72.1,16.8,6.2,5.0
57125,41,57,574,5735,4107,245700497,Chailly-les-Ennery,123,339.5,,,20550,,,,,,20550,,,,,,,,,
57126,41,57,572,5706,4103,245701206,Chambrey,141,360.5,,,18622,,,,,,18622,,,,,,,,,
57127,41,57,574,5723,4107,245701396,Chanville,,,,,,,,,,,,,,,,,,,,
57128,41,57,574,5735,4107,245701289,Charleville-sous-Bois,90,235.0,,,19954,,,,,,19954,,,,,,,,,
57129,41,57,574,5735,4107,245700497,Charly-Oradour,223,663.0,,,24626,,,,,,24626,,,,,,,,,
57130,41,57,572,5707,4107,245701206,Chateau-Brehain,,,,,,,,,,,,,,,,,,,,
57131,41,57,571,5704,4107,245701420,Chateau-Rouge,91,233.0,,,23009,,,,,,23009,,,,,,,,,
57132,41,57,572,5706,4103,245701206,Chateau-Salins,979,2289.5,49.1,11101,16462,23581,6600,9461,12289,14431,16462,19171,22102,25901,33180,5.0,61.2,27.3,6.1,5.5
57133,41,57,572,5706,4108,245701206,Chateau-Voue,,,,,,,,,,,,,,,,,,,,
57134,41,57,574,5713,4107,245700240,Chatel-Saint-Germain,722,1860.0,69.5,17429,23497,31760,12942,16235,18501,21256,23497,25687,29294,34363,42280,3.3,66.0,24.7,4.5,4.8
57136,41,57,571,5704,4107,245701412,Chemery-les-Deux,179,494.0,,,20120,,,,,,20120,,,,,,,,,
57137,41,57,574,5733,4107,245701321,Cheminot,245,696.0,,,20430,,,,,,20430,,,,,,,,,
57138,41,57,572,5707,4107,245701206,Chenois,,,,,,,,,,,,,,,,,,,,
57139,41,57,574,5733,4107,245701321,Cherisey,99,259.0,,,23760,,,,,,23760,,,,,,,,,
57140,41,57,574,5733,4107,245700935,Chesny,202,571.0,,,25135,,,,,,25135,,,,,,,,,
57141,41,57,572,5707,4107,245701206,Chicourt,,,,,,,,,,,,,,,,,,,,
57142,41,57,574,5720,4107,245700240,Chieulles,136,381.5,,,25306,,,,,,25306,,,,,,,,,
57143,41,57,578,5722,4107,245701271,Clouange,1754,3830.0,44.6,10924,16529.5,23451,6463,9774,12115,14390,16529.5,19074,21808,25330,31529,4.9,61.6,29.4,3.3,5.6
57144,41,57,573,5747,4108,245700372,Cocheren,1466,3445.5,52.3,11833,16638,21627,7977,11036,12879,14873,16638,18535,20441,23237,27818,3.5,59.3,34.8,1.7,4.2
57145,41,57,574,5723,4107,200000164,Coincy,111,315.5,,,21956,,,,,,21956,,,,,,,,,
57146,41,57,574,5733,4107,245700240,Coin-les-Cuvry,266,713.0,,,24182,,,,,,24182,,,,,,,,,
57147,41,57,574,5733,4107,245700240,Coin-sur-Seille,118,308.0,,,24627,,,,,,24627,,,,,,,,,
57148,41,57,574,5723,4107,200000164,Colligny,131,349.5,,,23173,,,,,,23173,,,,,,,,,
57149,41,57,571,5704,4107,245701412,Colmen,94,219.0,,,18886,,,,,,18886,,,,,,,,,
57150,41,57,571,5703,4107,200011625,Conde-Northen,232,613.5,,,20195,,,,,,20195,,,,,,,,,
57151,41,57,572,5706,4108,245701206,Conthil,65,178.0,,,14262.5,,,,,,14262.5,,,,,,,,,
57152,41,57,577,5731,4111,245701347,Contz-les-Bains,185,446.5,,,19369,,,,,,19369,,,,,,,,,
57153,41,57,574,5713,4107,245701370,Corny-sur-Moselle,850,2269.0,68.5,15899,22623,30264,10563,14752,17406,19981,22623,25265,28163,33607,44718,4.2,70.5,18.2,5.0,6.2
57154,41,57,571,5703,4107,200011625,Coume,264,702.0,,,19124,,,,,,19124,,,,,,,,,
57155,41,57,574,5723,4107,200000164,Courcelles-Chaussy,1088,3008.0,62.3,14755,20548,27185,10226,13446,15812,18179,20548,22896,25943,29323,37491,3.7,69.1,20.6,5.1,5.3
57156,41,57,574,5723,4107,200000164,Courcelles-sur-Nied,429,1082.5,,,22321,,,,,,22321,,,,,,,,,
57158,41,57,572,5707,4107,245701206,Craincourt,94,266.0,,,18851.5,,,,,,18851.5,,,,,,,,,
57159,41,57,571,5709,4108,245700133,Crehange,1591,4003.5,51.1,12013,16619,22655,7555,10924,13009,14714,16619,18797,21222,24062,30075,4.0,63.1,28.6,4.7,3.6
57160,41,57,571,5704,4108,245701164,Creutzwald,5870,13469.0,49.6,9827,15677,22481,5183,8541,11080,13570,15677,18079,20863,24558,30421,5.9,61.1,32.8,2.4,3.6
57161,41,57,572,5708,4108,245701206,Cutting,,,,,,,,,,,,,,,,,,,,
57162,41,57,574,5733,4107,245700240,Cuvry,278,741.5,,,24732,,,,,,24732,,,,,,,,,
57163,41,57,575,5724,4109,245700950,Dabo,1144,2638.0,55.9,13807,18538,24506,9895,12735,14930,16817,18538,20390,22864,26347,30520,3.1,59.2,28.9,4.3,7.6
57165,41,57,571,5704,4108,245701420,Dalem,256,632.0,,,20265,,,,,,20265,,,,,,,,,
57166,41,57,572,5706,4108,245701206,Dalhain,,,,,,,,,,,,,,,,,,,,
57167,41,57,571,5704,4111,245701412,Dalstein,117,330.0,,,17572,,,,,,17572,,,,,,,,,
57168,41,57,575,5724,4109,245700950,Danne-et-Quatre-Vents,233,611.0,,,19904,,,,,,19904,,,,,,,,,
57169,41,57,575,5724,4109,245700950,Dannelbourg,189,508.0,,,19945.5,,,,,,19945.5,,,,,,,,,
57171,41,57,572,5707,4107,245701206,Delme,372,959.5,,,18598,,,,,,18598,,,,,,,,,
57172,41,57,571,5703,4107,200011625,Denting,99,265.5,,,18092,,,,,,18092,,,,,,,,,
57173,41,57,575,5710,4109,245701180,Desseling,,,,,,,,,,,,,,,,,,,,
57174,41,57,573,5714,4107,245701172,Destry,,,,,,,,,,,,,,,,,,,,
57175,41,57,575,5729,4109,245701248,Diane-Capelle,95,231.0,,,18247,,,,,,18247,,,,,,,,,
57176,41,57,573,5747,4110,245700372,Diebling,667,1693.5,,,19754,,,,,,19754,,,,,,,,,
57177,41,57,572,5708,4108,245701206,Dieuze,1434,3211.0,53.0,11382,17063,23258,6450,10268,12850,15012,17063,19004,21724,25159,31145,4.8,61.2,27.3,5.5,6.0
57178,41,57,573,5714,4110,245701172,Diffembach-les-Hellimer,142,380.0,,,17464.5,,,,,,17464.5,,,,,,,,,
57179,41,57,577,5721,4111,245701354,Distroff,626,1647.5,,,20391,,,,,,20391,,,,,,,,,
57180,41,57,575,5710,4109,245701180,Dolving,157,391.5,,,18243,,,,,,18243,,,,,,,,,
